Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
5/1/20 6:30,5,0,10,10,10,10,10,5,2,10,10,10,10,7,0,0,2,10,10,10,36 to 50,Male,783.2759939544923
5/1/20 7:14,3,2,7,10,8,5,4,1,2,8,1,4,10,7,0,2,2,6,3,2,36 to 50,Female,685.0107919808512
5/1/20 12:40,2,2,8,6,3,4,5,2,1,7,3,8,4,5,2,2,2,5,2,10,36 to 50,Male,696.9540902140195
5/1/20 15:00,2,5,1,3,5,4,2,1,1,9,4,3,3,8,5,4,1,5,4,3,21 to 35,Female,610.0362274603505
5/1/20 15:09,3,2,6,4,10,4,3,5,1,6,2,8,2,6,0,2,1,4,1,6,21 to 35,Female,697.4561748307034
5/1/20 15:13,1,5,2,5,0,2,0,0,1,0,0,5,0,5,10,1,2,2,0,3,21 to 35,Male,580.9092837525071
5/1/20 18:03,4,1,7,6,10,4,7,3,2,6,4,10,5,7,0,1,2,10,4,6,36 to 50,Female,709.3513205226659
5/1/20 23:29,2,3,4,4,4,8,8,5,2,4,1,7,5,6,0,4,2,5,1,10,21 to 35,Male,666.9240121502307
5/2/20 0:23,2,2,2,3,2,7,2,3,2,5,3,3,3,6,3,3,2,4,3,5,21 to 35,Male,622.6344023264742
5/2/20 3:10,3,1,3,6,2,5,3,2,1,8,1,5,1,9,2,1,2,3,2,6,Less than 20,Male,667.3284119781329
5/2/20 8:30,4,3,4,4,3,5,3,3,2,4,4,7,3,7,4,4,1,3,3,4,21 to 35,Female,617.2944426757391
5/2/20 11:56,3,1,10,3,3,4,5,2,2,3,3,4,1,6,0,4,1,5,2,10,51 or more,Female,615.2679809837105
5/2/20 13:06,3,3,6,4,5,5,7,2,1,7,4,9,5,8,2,1,2,5,4,10,21 to 35,Male,700.9487565693614
5/2/20 13:54,3,3,10,3,3,3,3,5,1,7,2,5,0,7,10,2,1,4,0,7,51 or more,Female,626.4663509947228
5/2/20 14:02,3,3,3,3,3,4,2,2,1,4,2,5,0,7,10,3,2,4,2,6,51 or more,Female,625.1478633102005
5/2/20 14:35,1,1,3,4,4,10,1,5,2,6,2,9,1,6,0,2,2,4,1,5,21 to 35,Male,644.699699557949
5/2/20 16:23,3,4,6,1,2,4,3,1,1,3,3,7,4,6,10,4,1,4,2,6,21 to 35,Female,606.4462753554793
5/2/20 18:38,1,2,2,7,4,4,7,1,2,8,2,1,3,7,0,1,1,0,0,5,36 to 50,Male,589.3785863995257
5/2/20 19:45,4,2,10,5,3,5,3,5,1,3,0,9,2,8,0,2,2,2,3,7,21 to 35,Male,668.959935015188
5/2/20 21:29,3,5,6,6,8,10,2,1,2,3,1,2,2,7,10,0,2,6,1,10,51 or more,Female,645.4587941216723
5/3/20 0:14,1,5,2,5,1,3,2,0,2,2,1,4,0,7,10,10,2,3,0,1,21 to 35,Male,552.4785085396064
5/3/20 1:30,2,4,4,5,2,3,1,1,2,1,0,4,3,7,0,1,2,1,3,7,Less than 20,Female,595.3355667654237
5/3/20 3:58,4,0,5,8,7,10,4,1,1,2,3,8,5,7,1,4,2,8,8,8,51 or more,Male,718.645965160676
5/3/20 7:32,1,1,1,8,1,5,1,2,1,8,2,1,0,7,10,1,2,5,0,1,21 to 35,Male,589.7030141093095
5/3/20 10:11,4,3,10,6,7,10,3,3,1,5,5,4,2,8,3,1,2,10,8,7,21 to 35,Female,698.4443859473082
5/3/20 11:54,3,2,6,10,8,10,7,5,2,9,9,5,7,7,0,4,1,3,2,5,36 to 50,Female,688.6469454397104
5/3/20 13:00,5,1,4,5,4,8,5,2,1,10,4,10,1,8,1,3,2,2,3,5,51 or more,Female,700.7564003873944
5/3/20 15:08,4,4,8,5,4,5,4,3,1,7,6,8,7,8,4,5,2,3,2,9,36 to 50,Female,679.9742251018529
5/3/20 16:57,3,1,8,3,4,6,4,5,2,7,2,10,10,8,1,4,1,5,1,7,21 to 35,Female,665.2117958123922
5/4/20 1:32,4,3,10,5,5,8,4,4,1,5,3,3,2,7,3,1,2,10,4,8,36 to 50,Male,702.410790297378
5/4/20 5:45,4,3,6,3,3,3,2,3,2,5,2,7,2,10,0,5,2,5,0,4,21 to 35,Female,646.3321700222405
5/4/20 6:32,5,3,9,4,6,3,10,3,1,7,8,10,5,7,2,0,2,9,3,8,21 to 35,Male,687.8537486434353
5/4/20 9:37,2,2,10,8,3,10,6,5,1,7,4,10,0,8,0,10,2,3,5,10,36 to 50,Female,698.7095125137404
5/4/20 9:45,3,2,9,10,8,8,6,4,1,6,1,8,3,9,3,3,2,5,3,6,21 to 35,Female,727.25614726304
5/4/20 11:04,3,3,1,2,3,10,6,5,2,6,5,2,0,7,0,3,1,10,1,3,36 to 50,Female,625.9785424544123
5/4/20 12:28,3,3,2,2,4,10,5,5,2,6,5,4,0,7,0,3,1,10,1,4,36 to 50,Female,610.785716194406
5/4/20 14:07,1,3,10,10,6,10,6,2,2,10,4,4,10,7,0,3,2,10,7,7,51 or more,Male,715.154066223472
5/4/20 14:30,3,5,3,3,10,10,3,0,1,3,1,10,5,7,0,5,2,5,1,5,21 to 35,Female,659.8492593926105
5/4/20 16:27,5,2,5,6,10,10,5,5,2,7,5,10,3,7,0,1,2,10,3,5,51 or more,Female,727.4280119973145
5/4/20 17:10,3,2,4,6,5,6,5,2,1,10,2,2,1,7,10,1,2,10,2,4,36 to 50,Male,663.7150574234274
5/4/20 17:22,2,2,3,3,4,10,5,4,2,9,2,3,2,7,10,0,2,3,1,7,21 to 35,Male,659.9294380833028
5/4/20 18:32,4,3,10,2,6,3,6,4,1,7,4,8,1,7,2,2,1,6,0,7,21 to 35,Female,674.0473750339064
5/4/20 23:41,2,2,1,4,2,4,1,1,2,3,4,1,1,7,3,0,2,5,2,4,21 to 35,Female,609.469733257499
5/5/20 1:34,4,3,10,5,5,2,5,4,1,8,2,3,1,9,0,0,1,5,5,10,51 or more,Female,675.1605308097985
5/5/20 7:40,4,1,5,3,4,10,0,3,2,3,5,7,5,7,0,0,2,10,5,10,21 to 35,Female,690.0480960977678
5/5/20 7:44,4,1,10,6,7,6,6,1,1,7,2,7,4,8,0,1,2,10,4,7,51 or more,Female,718.9296670347909
5/5/20 9:37,2,2,10,10,3,10,4,5,2,4,2,10,5,8,3,1,2,5,4,8,21 to 35,Female,693.1883810895192
5/5/20 11:48,3,2,5,4,2,4,2,4,2,6,3,3,0,7,0,1,2,10,1,9,36 to 50,Female,652.8016624301779
5/5/20 11:51,3,2,5,4,4,4,2,2,2,6,3,3,1,7,0,1,2,10,2,9,36 to 50,Female,655.1257167764408
5/5/20 14:47,2,1,10,5,2,2,1,0,1,5,1,1,5,8,0,0,2,3,2,10,21 to 35,Male,651.267578334756
5/5/20 17:40,5,2,10,10,7,6,6,5,1,8,2,3,6,9,0,1,2,9,4,10,36 to 50,Female,744.4464297250257
5/5/20 21:09,3,4,1,6,3,6,4,4,2,0,2,7,1,6,10,1,2,6,2,3,21 to 35,Male,601.4191985736217
5/5/20 22:05,2,2,7,6,5,3,3,5,1,5,2,8,3,8,2,1,2,10,5,7,21 to 35,Male,715.190184377694
5/5/20 22:26,1,3,2,8,2,4,3,1,2,7,2,5,2,7,0,3,2,8,5,3,21 to 35,Female,648.5765923878644
5/6/20 3:01,1,2,0,5,3,10,5,4,2,7,5,2,2,8,10,2,2,5,5,3,36 to 50,Male,652.4980078825956
5/6/20 4:07,3,1,2,7,10,10,2,2,1,7,7,6,10,7,2,4,2,3,1,4,36 to 50,Female,678.8304550546268
5/6/20 4:33,3,3,0,1,10,9,7,2,2,5,9,10,8,8,4,4,2,9,8,10,36 to 50,Female,698.9540417395252
5/6/20 6:38,3,5,0,2,3,3,0,4,2,4,2,10,0,5,3,1,1,1,0,10,51 or more,Male,587.8969151320888
5/6/20 7:31,1,3,4,4,4,3,6,2,2,6,5,1,1,7,0,5,2,6,5,7,21 to 35,Male,653.1662056624738
5/6/20 7:50,4,3,8,5,3,5,3,3,1,7,1,8,3,7,0,3,2,6,1,5,36 to 50,Female,678.5176156411384
5/6/20 10:37,3,3,5,5,4,8,3,1,1,4,1,4,1,6,0,7,2,10,8,8,21 to 35,Female,669.4066514992093
5/6/20 13:30,5,2,6,10,7,8,1,0,1,7,5,6,10,7,0,1,2,5,1,5,21 to 35,Female,700.1703934302423
5/6/20 14:58,3,3,10,10,0,1,1,0,2,5,3,7,5,8,0,1,2,10,2,7,21 to 35,Male,665.6965102557464
5/6/20 15:27,5,4,8,5,10,10,5,1,1,8,4,10,10,7,2,1,2,5,10,9,36 to 50,Male,733.0447107548065
5/6/20 18:57,3,5,4,1,3,3,3,0,2,4,3,1,0,7,0,10,1,3,1,4,21 to 35,Female,558.0560931850897
5/6/20 20:55,5,2,5,5,10,4,10,2,1,8,5,3,5,8,10,1,1,10,9,3,21 to 35,Female,689.0649689189005
5/6/20 21:54,2,4,4,6,6,6,2,1,1,10,8,5,5,8,0,0,2,4,3,10,21 to 35,Female,698.0410975216722
5/7/20 1:35,5,3,5,8,7,4,7,4,1,7,1,10,2,9,0,1,1,8,5,10,51 or more,Female,699.0757043986303
5/7/20 4:15,2,5,0,1,2,3,1,0,1,0,3,3,0,6,9,8,1,2,1,1,Less than 20,Male,547.3937941145125
5/7/20 5:14,3,3,4,4,6,7,2,0,1,4,2,6,1,6,4,2,2,5,1,6,21 to 35,Male,646.785772291369
5/7/20 6:06,2,3,4,3,1,2,0,1,1,2,1,2,0,9,0,5,1,3,2,10,Less than 20,Female,598.289416937246
5/7/20 8:30,5,5,2,10,3,10,5,5,1,7,2,10,1,7,10,4,1,10,10,3,21 to 35,Female,680.8113764381254
5/7/20 9:28,2,4,3,4,5,8,2,2,1,7,4,6,1,7,0,1,2,10,3,7,21 to 35,Female,675.0536135934971
5/7/20 12:10,1,4,5,4,1,6,5,2,1,3,1,8,0,7,10,5,2,3,1,4,51 or more,Female,619.1090270666863
5/7/20 14:10,1,5,0,5,5,10,5,2,1,4,6,6,8,7,0,3,1,7,10,8,Less than 20,Male,664.0616763598551
5/7/20 19:55,5,2,5,10,10,7,5,5,2,7,6,3,10,8,0,2,2,7,7,10,51 or more,Female,733.1636350731991
5/7/20 23:15,0,3,2,2,2,2,0,2,1,0,1,1,4,7,4,2,2,5,4,5,21 to 35,Male,577.4842081378632
5/8/20 6:18,2,2,1,4,1,10,2,1,2,4,1,5,0,4,10,8,1,3,2,10,21 to 35,Female,603.956311262819
5/8/20 9:30,5,1,10,10,10,10,2,5,2,8,4,3,1,7,0,0,2,10,6,10,21 to 35,Female,685.3989285950483
5/8/20 11:03,4,1,6,6,10,7,7,5,1,8,4,6,6,9,0,0,2,8,4,9,36 to 50,Female,744.1631171125355
5/8/20 11:46,2,3,4,6,4,5,4,1,1,4,1,4,2,8,5,0,1,0,1,5,21 to 35,Female,603.563100003958
5/8/20 12:05,5,2,4,10,8,10,2,3,1,4,1,4,3,7,5,1,2,5,2,10,36 to 50,Female,718.7748908863558
5/8/20 13:58,4,2,10,6,7,5,2,5,1,7,2,2,10,8,8,2,2,8,2,5,51 or more,Female,710.5226020299201
5/8/20 16:14,1,3,1,5,2,3,4,3,2,8,4,2,1,6,5,3,2,8,5,6,51 or more,Female,634.5018071552688
5/8/20 18:18,4,2,6,4,5,6,2,3,1,6,6,8,4,7,2,2,2,6,10,3,21 to 35,Female,700.3499998083523
5/8/20 18:38,5,2,10,10,10,10,3,1,1,2,3,10,1,6,0,0,2,10,5,10,21 to 35,Male,761.3413936012065
5/8/20 19:55,4,1,3,6,5,6,2,5,1,8,2,10,5,7,0,3,1,4,3,7,36 to 50,Female,687.2228437361379
5/8/20 20:14,2,2,3,5,4,7,3,4,1,5,3,5,5,8,0,1,2,7,2,7,51 or more,Male,678.8532551568009
5/9/20 3:21,2,3,2,4,3,10,7,2,1,7,5,4,1,8,0,3,2,2,1,4,36 to 50,Female,666.7658583264655
5/9/20 7:06,3,4,3,5,8,5,6,3,2,5,5,5,2,8,3,1,2,1,4,5,51 or more,Female,652.5023775840009
5/9/20 8:04,2,3,5,3,2,5,3,5,1,8,1,2,1,8,4,5,2,10,2,6,36 to 50,Female,659.6783897343607
5/9/20 8:46,4,4,8,9,7,6,6,3,1,7,3,6,2,8,6,0,2,8,0,6,21 to 35,Female,698.8448311177702
5/9/20 17:11,2,2,3,4,10,2,3,4,2,8,4,2,1,7,3,1,2,10,8,8,51 or more,Female,673.6196068437256
5/9/20 17:31,3,1,10,3,2,1,1,1,1,7,2,3,0,7,1,1,2,2,1,10,36 to 50,Male,661.8654919660391
5/9/20 20:40,3,0,0,2,4,3,4,2,1,0,4,7,2,6,0,0,2,0,7,10,51 or more,Male,654.6891016945453
5/10/20 4:48,5,3,5,5,2,2,3,0,1,5,3,6,0,7,0,1,2,7,5,8,21 to 35,Female,660.6790709178567
5/10/20 4:57,5,3,5,5,2,2,3,0,1,5,3,6,0,7,0,1,2,7,5,8,21 to 35,Female,662.7670903624535
5/10/20 16:53,5,2,10,10,10,10,10,5,1,3,5,7,7,8,0,2,2,10,8,10,36 to 50,Female,778.3625918174919
5/10/20 17:10,5,2,10,10,10,10,10,5,1,3,5,7,7,8,0,2,2,10,8,10,36 to 50,Female,767.2193651243102
5/10/20 18:14,5,3,4,8,10,9,5,2,2,7,4,1,8,7,2,3,1,8,5,3,36 to 50,Female,689.3291258502843
5/10/20 20:08,3,5,3,10,7,10,0,2,2,7,9,6,10,8,3,5,1,10,7,5,21 to 35,Female,672.4252040577571
5/10/20 21:56,4,0,10,10,10,8,5,5,1,2,2,4,1,8,0,0,2,10,4,10,51 or more,Female,756.0516555904633
5/10/20 22:02,3,0,5,5,9,10,10,4,1,8,1,1,7,7,10,10,2,10,0,10,Less than 20,Female,695.1375722698391
5/10/20 22:17,3,1,5,10,3,4,3,2,2,1,3,9,2,8,1,3,1,3,4,6,Less than 20,Female,622.6718302076014
5/11/20 2:40,3,1,4,5,10,9,2,2,2,3,10,10,5,10,8,6,2,5,3,10,Less than 20,Male,684.8067939237118
5/11/20 4:21,1,4,2,6,2,7,1,3,2,1,2,1,0,7,0,5,1,2,1,2,21 to 35,Female,548.144228785364
5/11/20 4:27,4,3,8,10,8,5,8,4,2,9,8,3,7,8,7,2,2,8,10,10,Less than 20,Female,710.299982973931
5/11/20 7:48,5,0,10,10,9,10,10,5,2,0,10,10,2,8,0,1,2,10,4,5,Less than 20,Male,735.7470845183725
5/11/20 7:48,4,3,8,6,10,5,3,2,1,8,3,8,3,7,5,3,2,7,1,3,36 to 50,Female,682.9558110105542
5/11/20 7:55,1,5,5,10,10,10,8,2,2,10,8,1,5,5,10,1,1,10,2,0,36 to 50,Female,617.8116633319103
5/11/20 9:45,3,4,2,1,1,2,5,1,1,3,2,6,0,10,5,7,1,8,1,8,36 to 50,Female,613.1882659390541
5/11/20 10:55,4,2,8,8,10,10,10,0,1,7,5,10,5,7,10,1,2,5,7,10,21 to 35,Male,728.304957349848
5/11/20 11:07,3,3,2,8,9,8,8,5,2,5,7,9,6,6,10,5,2,8,8,8,51 or more,Female,694.8416330372539
5/11/20 11:21,5,5,0,3,5,4,0,0,2,4,0,5,1,7,10,0,1,8,1,7,51 or more,Female,583.404663139326
5/11/20 12:30,3,2,3,10,7,6,10,2,1,8,5,1,5,9,4,3,2,9,6,4,36 to 50,Female,710.2870364100227
5/11/20 13:42,4,5,7,4,10,10,5,5,2,6,6,6,5,6,10,1,2,8,9,4,51 or more,Male,717.1902906857846
5/11/20 13:47,2,2,6,3,1,3,3,0,2,4,1,1,2,9,5,4,1,4,5,8,Less than 20,Female,601.7293985457617
5/11/20 17:22,2,1,4,4,4,3,4,0,2,8,4,2,2,8,1,3,2,5,4,10,Less than 20,Female,651.6109433650886
5/11/20 17:25,3,4,10,6,10,7,5,5,2,7,7,10,5,6,0,2,2,9,5,9,51 or more,Male,721.2656267798757
5/11/20 19:21,5,5,5,0,0,1,3,0,1,3,0,3,3,9,0,8,2,0,2,10,21 to 35,Male,573.6619442332201
5/11/20 21:49,2,4,4,7,5,5,5,3,2,3,3,5,3,8,10,4,1,3,3,6,36 to 50,Female,609.7244684745829
5/11/20 22:10,3,4,5,5,9,8,6,5,2,5,2,1,5,6,10,4,2,9,0,2,36 to 50,Female,609.0723814028195
5/11/20 23:23,3,2,3,8,2,4,6,2,1,8,3,2,10,8,3,1,2,10,7,10,21 to 35,Male,709.4338749340156
5/12/20 2:23,5,3,8,9,7,8,7,4,2,10,6,7,0,8,10,3,2,7,4,8,Less than 20,Female,716.7217104729293
5/12/20 3:58,1,3,2,5,5,8,5,5,2,10,6,6,10,9,5,0,2,4,8,5,36 to 50,Female,702.3365066075735
5/12/20 8:13,4,0,10,5,9,10,10,5,1,10,8,6,10,8,0,1,2,10,10,8,21 to 35,Male,793.2963401421712
5/12/20 8:48,2,1,3,4,5,5,4,2,1,5,1,5,4,8,0,4,2,3,6,10,21 to 35,Male,679.6523158521559
5/12/20 9:29,4,2,2,4,3,6,1,1,2,3,2,5,1,7,2,2,2,6,1,8,36 to 50,Male,646.3691024821843
5/12/20 10:07,3,3,8,2,1,5,3,0,1,6,1,7,1,6,4,3,2,4,3,7,21 to 35,Male,636.0486722414518
5/12/20 10:20,5,5,0,10,10,6,5,5,2,8,1,1,6,6,0,0,1,1,2,7,51 or more,Female,637.6213470785412
5/12/20 11:00,3,5,10,4,6,7,1,0,1,8,1,8,0,9,0,3,2,4,1,2,21 to 35,Female,637.6079416028839
5/12/20 12:47,2,1,1,6,2,2,4,2,1,4,4,5,2,7,7,2,2,7,6,3,21 to 35,Male,665.4620042398935
5/12/20 14:53,5,1,10,3,2,7,1,0,1,10,4,8,1,10,0,0,1,3,2,6,21 to 35,Female,672.0321228554182
5/12/20 21:13,5,4,1,10,10,6,10,5,1,8,3,8,5,7,0,3,1,10,8,10,Less than 20,Female,726.4340220783444
5/13/20 2:43,1,2,6,10,3,7,10,2,2,9,8,10,3,7,0,1,2,6,3,1,51 or more,Female,691.6588668866044
5/13/20 2:46,3,3,7,4,5,6,7,4,2,8,10,9,6,8,8,8,2,8,6,6,51 or more,Female,685.5863756310291
5/13/20 4:31,3,2,6,3,10,4,3,4,1,3,3,9,0,6,0,3,2,7,3,8,51 or more,Male,678.5046110945375
5/13/20 4:38,3,1,4,7,3,9,2,3,1,3,2,6,3,8,0,0,2,2,1,5,Less than 20,Female,687.2418477987214
5/13/20 4:49,4,5,10,8,3,4,6,5,2,0,4,7,10,7,6,10,2,6,3,10,21 to 35,Female,650.9871467540278
5/13/20 9:59,5,0,10,10,5,8,2,0,1,10,5,10,10,7,0,0,2,10,2,10,21 to 35,Female,764.887240655741
5/13/20 23:10,0,1,1,7,3,4,0,1,1,3,3,4,2,7,8,3,1,5,4,10,21 to 35,Male,616.8061569783071
5/14/20 2:31,1,4,10,5,4,5,5,3,2,2,5,9,6,8,6,3,1,5,4,3,36 to 50,Male,641.4694106856988
5/14/20 10:24,4,3,5,10,10,10,4,5,1,9,5,9,5,6,0,1,2,7,5,10,51 or more,Female,744.111978864646
5/14/20 11:29,1,4,2,4,6,4,4,3,2,4,5,7,5,8,2,4,1,4,4,6,36 to 50,Male,633.6552593558139
5/14/20 11:39,1,4,1,0,7,1,0,0,1,5,0,8,8,7,0,0,2,0,2,10,21 to 35,Male,639.4457664130176
5/14/20 13:57,1,3,5,10,2,10,4,0,1,2,3,10,5,7,0,3,1,10,2,10,21 to 35,Male,684.7253871956742
5/14/20 13:58,3,3,2,4,5,5,0,5,1,3,3,3,2,7,5,5,2,1,0,10,21 to 35,Female,635.6446306475873
5/14/20 23:49,4,2,4,8,10,3,3,3,1,7,3,10,2,7,0,1,2,1,6,6,21 to 35,Male,680.1100513830891
5/15/20 1:59,1,0,4,3,4,10,3,2,2,1,2,1,2,7,0,0,2,1,4,1,36 to 50,Male,655.0745072156591
5/15/20 4:18,1,4,2,4,5,2,6,3,2,4,6,5,4,5,4,5,1,5,3,3,36 to 50,Male,589.6817825738237
5/15/20 5:06,5,1,4,10,10,10,4,5,1,8,5,7,10,8,2,2,2,6,5,7,51 or more,Female,738.6166334057277
5/15/20 6:04,2,4,1,10,10,10,5,3,2,10,10,5,10,6,10,3,2,4,6,4,36 to 50,Female,681.9730432591106
5/15/20 10:30,2,4,8,3,2,4,2,2,1,7,3,1,3,9,5,5,1,7,2,2,21 to 35,Female,618.9623142518199
5/15/20 15:02,5,1,10,10,10,10,10,5,1,10,10,10,10,10,10,10,1,10,10,10,21 to 35,Male,762.9860579627707
5/15/20 15:42,3,3,5,10,10,10,10,5,2,8,9,10,8,7,3,3,2,10,10,10,21 to 35,Male,714.6975058617886
5/15/20 16:59,5,1,0,5,3,7,6,3,2,8,1,1,2,7,10,6,2,5,6,3,36 to 50,Male,627.8090889484038
5/15/20 17:01,1,2,4,5,4,2,1,1,1,5,4,1,10,8,0,1,2,4,4,10,21 to 35,Female,649.3539680046539
5/15/20 19:12,5,1,10,10,10,10,10,2,2,5,3,3,5,8,10,0,2,10,7,10,21 to 35,Male,723.6903945654423
5/15/20 22:46,3,3,4,5,5,9,6,5,2,8,3,5,3,8,0,5,2,3,4,7,36 to 50,Female,679.0271448047405
5/16/20 5:50,3,5,10,6,10,9,3,3,1,8,3,10,10,8,0,7,2,10,3,10,36 to 50,Male,711.3440864184905
5/16/20 10:33,5,3,10,7,8,5,3,3,1,7,2,10,1,7,4,3,2,10,5,10,36 to 50,Male,720.2912292928071
5/16/20 11:30,3,4,4,10,10,10,3,5,2,4,6,4,2,7,5,0,2,3,5,4,51 or more,Female,680.6054642374655
5/16/20 14:28,3,2,10,3,0,6,4,2,1,9,3,6,1,8,0,6,2,0,5,10,Less than 20,Male,673.5128861081746
5/17/20 1:43,4,2,5,6,7,6,7,3,2,8,7,6,6,5,2,3,2,7,7,7,36 to 50,Male,698.8720265533291
5/17/20 3:02,1,3,2,6,3,9,3,2,1,7,6,3,6,6,4,0,1,6,6,5,21 to 35,Male,642.5397225096616
5/17/20 3:06,2,1,0,5,2,2,1,2,2,7,1,6,5,8,10,2,2,3,0,8,21 to 35,Male,625.7894946856525
5/17/20 4:26,5,5,10,4,2,1,3,5,1,4,0,7,0,10,10,0,1,6,0,10,36 to 50,Male,643.8961089042675
5/17/20 9:42,4,1,6,8,1,10,0,4,1,3,2,10,2,7,5,4,2,4,8,7,21 to 35,Female,721.5840537829458
5/17/20 11:50,1,3,2,6,6,4,1,4,2,3,1,3,10,9,0,1,2,10,1,10,51 or more,Male,657.4009177051298
5/17/20 13:27,3,3,10,6,6,6,10,5,2,9,7,10,5,8,10,2,2,7,6,8,36 to 50,Female,717.4092551259275
5/17/20 14:09,2,4,2,5,5,10,4,5,2,8,6,3,2,6,5,2,1,8,4,4,36 to 50,Female,621.3316253891566
5/17/20 23:06,1,0,1,8,8,2,3,5,1,7,3,4,0,7,0,1,2,4,1,9,51 or more,Male,697.4969240794559
5/17/20 23:23,1,1,10,9,5,3,3,5,2,3,2,1,1,7,2,4,2,4,1,7,51 or more,Female,644.8646990875566
5/18/20 3:23,0,2,0,4,3,3,1,0,2,2,10,1,2,7,0,10,1,0,10,2,21 to 35,Male,574.1806377939104
5/18/20 3:39,4,3,2,5,5,7,6,2,1,5,3,4,10,6,5,3,1,7,5,5,36 to 50,Male,631.6351915075592
5/18/20 8:08,3,3,2,8,10,7,9,3,2,7,5,2,6,8,0,7,2,7,5,10,36 to 50,Female,688.823946251284
5/18/20 8:40,2,5,0,6,10,10,4,2,1,10,2,5,1,8,5,2,2,10,5,2,51 or more,Female,666.2321641033477
5/18/20 8:54,4,5,5,10,9,10,4,5,1,10,9,8,6,8,6,10,1,2,9,7,36 to 50,Female,719.3110902695697
5/18/20 10:42,2,4,10,8,10,10,5,5,1,7,8,7,3,6,0,10,1,4,6,7,Less than 20,Female,687.2591455164111
5/18/20 10:51,4,2,2,6,5,4,0,1,1,10,2,7,3,8,5,0,2,2,3,7,Less than 20,Female,647.0447335425587
5/18/20 12:33,3,3,2,4,8,7,8,3,2,7,5,2,5,8,8,2,2,3,1,2,36 to 50,Female,645.4205175948982
5/18/20 13:37,3,2,10,8,10,10,2,1,1,7,2,3,2,8,0,1,1,10,2,8,Less than 20,Female,680.8794179913228
5/18/20 21:01,3,4,1,5,5,10,3,2,1,7,2,7,1,6,8,3,1,2,2,5,21 to 35,Male,635.4836193131192
5/18/20 22:02,3,3,5,10,3,10,2,1,2,5,5,1,0,8,0,1,2,1,1,2,51 or more,Female,629.7586717100372
5/18/20 22:18,4,4,10,6,10,10,10,5,2,9,8,10,10,6,4,0,2,10,10,5,51 or more,Female,741.6720253473604
5/19/20 0:46,3,2,4,6,5,2,3,5,2,7,1,9,3,7,7,3,2,6,1,8,36 to 50,Male,658.4319549681405
5/19/20 1:25,5,2,10,10,10,10,1,5,1,8,4,10,5,7,10,2,2,4,4,7,51 or more,Female,716.9484986941927
5/19/20 7:41,5,1,6,5,10,10,5,1,1,7,2,4,5,7,2,0,2,2,3,10,21 to 35,Female,694.7068955104091
5/19/20 8:51,4,2,1,6,5,5,4,2,2,6,2,5,4,8,2,3,2,4,1,4,36 to 50,Female,652.0607815412847
5/19/20 12:51,4,3,8,10,8,9,3,5,1,8,4,10,4,8,0,7,2,3,1,10,Less than 20,Female,782.6722020457466
5/19/20 14:05,1,3,2,0,6,3,1,0,2,5,3,6,5,7,0,7,2,5,2,5,21 to 35,Male,615.086416275119
5/19/20 14:31,3,1,3,5,7,3,3,5,2,4,6,2,3,7,0,1,2,6,6,5,51 or more,Female,671.9884579167998
5/19/20 14:52,2,3,4,5,1,2,2,0,2,5,1,4,2,7,10,4,2,4,2,2,21 to 35,Female,566.3445571728383
5/19/20 17:28,1,3,3,1,5,4,0,0,1,0,2,10,0,6,0,3,1,0,1,0,36 to 50,Male,588.1757458343368
5/19/20 19:19,1,2,0,2,4,10,2,1,2,2,5,2,2,6,10,4,2,7,1,4,36 to 50,Female,597.6316689260884
5/19/20 19:28,5,2,7,6,2,5,9,4,2,8,1,7,1,8,0,5,2,10,1,2,36 to 50,Male,667.4282763133831
5/19/20 20:28,5,3,4,4,6,3,4,2,2,5,2,5,3,8,4,6,2,2,3,7,21 to 35,Male,639.1673991083505
5/19/20 23:18,1,3,3,4,4,5,2,2,2,3,3,3,4,6,10,6,1,3,4,5,21 to 35,Female,586.1917342448728
5/20/20 0:50,2,3,10,10,3,2,4,0,2,4,1,4,10,8,0,1,2,2,2,8,21 to 35,Female,676.7489140368756
5/20/20 2:12,4,2,6,4,3,2,6,2,1,10,2,9,0,6,7,2,1,9,2,10,21 to 35,Female,661.9155902599413
5/20/20 2:24,2,1,10,8,7,10,10,2,1,10,4,4,1,8,0,2,2,3,5,7,21 to 35,Male,726.9462542429429
5/20/20 3:41,5,4,8,3,6,10,7,4,2,8,7,2,4,7,7,6,2,3,7,3,51 or more,Female,679.5987568011064
5/20/20 3:47,3,2,4,4,4,3,1,3,1,7,2,10,0,7,0,5,2,5,3,5,36 to 50,Male,664.2623895424915
5/20/20 5:14,3,0,5,10,4,10,4,5,2,7,0,7,10,7,0,1,2,10,8,1,21 to 35,Male,730.5911650825634
5/20/20 6:17,3,3,3,2,4,3,9,0,1,3,4,9,3,6,8,2,1,7,2,6,21 to 35,Female,633.3864483290603
5/20/20 8:49,2,1,2,10,10,10,5,1,1,8,4,1,5,7,0,1,1,2,4,3,21 to 35,Female,633.4215910503827
